day,Temperature_Avg_forecast,Temperature_Avg_original,temp_absolute_forecast,temp_absolute_original
2021-07-02,1.289601445198059,1.6400038156384864,31.239332983153727,33.111111111111114
2021-07-03,1.4335054159164429,1.7856061030776647,32.00803869875243,33.888888888888886
2021-07-04,1.4974497556686401,1.5568025085303827,32.34961634391619,32.666666666666664
2021-07-05,1.3732616901397705,1.5672026719188958,31.686228980074716,32.72222222222222
2021-07-06,1.3888481855392456,1.1095954828243317,31.769488865399055,30.27777777777778
2021-07-07,1.1287530660629272,1.2967984238175627,30.380113687336422,31.27777777777778
2021-07-08,1.2841073274612427,0.9847935221621776,31.209984524696466,29.61111111111111
2021-07-09,1.0249042510986328,0.5271863330676143,29.825374459345078,27.16666666666667
2021-07-10,0.6499125361442566,0.8495913981115111,27.82224505889439,28.88888888888889
2021-07-11,0.8580301403999329,0.8495913981115111,28.933966932233982,28.88888888888889
2021-07-12,0.8758416771888733,1.1407959729898698,29.029112535686785,30.444444444444443
2021-07-13,1.0794261693954468,1.2343974434864853,30.116619447311294,30.944444444444443
2021-07-14,1.0855238437652588,1.2447976068749984,30.14919198242992,31.0
2021-07-15,1.1135345697402954,1.2759980970405371,30.298819578163307,31.166666666666668
2021-07-16,1.1827795505523682,1.2863982604290496,30.668712168764095,31.22222222222222
2021-07-17,1.2493396997451782,1.317598750594588,31.024262935432965,31.38888888888889
2021-07-18,1.2576221227645874,1.2967984238175627,31.068505953066477,31.27777777777778
2021-07-19,1.210999846458435,0.5583868232331516,30.81945924440479,27.333333333333332
2021-07-20,0.6382743716239929,0.7871904177804343,27.760076353325363,28.555555555555557
2021-07-21,0.8813988566398621,0.9015922150540753,29.058797856983045,29.166666666666668
2021-07-22,0.9008182883262634,0.6311879669527422,29.162532507642744,27.722222222222225
2021-07-23,0.7446249127388,0.7247894374493569,28.32817929311119,28.22222222222222
2021-07-24,0.8037305474281311,0.47518551612505,28.64390956089298,26.888888888888893
2021-07-25,0.6264181137084961,1.1303958096013573,27.69674263723847,30.38888888888889
2021-07-26,1.0255017280578613,1.0159940123277162,29.82856605962688,29.77777777777778
2021-07-27,1.0356802940368652,1.0887951560473061,29.882937886933654,30.166666666666668
2021-07-28,1.0689222812652588,1.3383990773716137,30.060509815301998,31.5
2021-07-29,1.2165149450302124,1.2031969533209472,30.84891977821113,30.77777777777778
2021-07-30,1.1404988765716553,1.0575946658817674,30.442857415861248,30.0
2021-07-31,1.0586650371551514,1.2551977702635115,30.00571770543617,31.055555555555557
2021-08-01,1.192510724067688,1.3799997309256649,30.720694116610055,31.72222222222222
2021-08-02,1.2087211608886719,0.5999874767872028,30.80728696998606,27.555555555555554
2021-08-03,0.7704785466194153,1.2031969533209472,28.466284142017116,30.77777777777778
2021-08-04,1.075783610343933,1.3383990773716137,30.097161638410498,31.5
2021-08-05,1.241568684577942,1.5152018549763315,30.982751754433316,32.44444444444444
2021-08-06,1.2900198698043823,1.577602835307409,31.2415681222178,32.77777777777778
2021-08-07,1.3229190111160278,1.7544056129121266,31.417308637495466,33.72222222222222
2021-08-08,1.4870061874389648,1.7960062664661778,32.293828928535504,33.94444444444444
2021-08-09,1.5152146816253662,1.0887951560473061,32.444512961792334,30.166666666666668
2021-08-10,1.0582937002182007,1.0575946658817674,30.003734099115775,30.0
2021-08-11,1.0569871664047241,0.5687869866216647,29.996754861468414,27.38888888888889
2021-08-12,0.7464280724525452,0.5167861696791005,28.337811405214655,27.11111111111111
2021-08-13,0.6465014219284058,0.5687869866216647,27.804023581188147,27.38888888888889
2021-08-14,0.6614874601364136,1.0471945024932543,27.884075946436777,29.944444444444443
2021-08-15,0.9812602400779724,1.078394992658793,29.592237037523063,30.11111111111111
2021-08-16,1.0140522718429565,0.7247894374493569,29.767405395407835,28.22222222222222
2021-08-17,0.7799084186553955,1.0575946658817674,28.516656598699413,30.0
2021-08-18,1.002604365348816,1.0055938489392031,29.70625300948162,29.72222222222222
2021-08-19,1.000241994857788,0.8495913981115111,29.693633707250072,28.88888888888889
2021-08-20,0.8651075959205627,0.9743933587736652,28.97177325879637,29.555555555555557
2021-08-21,0.9451598525047302,1.1719964631554085,29.399396116425848,30.61111111111111
2021-08-22,1.0613068342208862,1.2863982604290496,30.01982964754412,31.22222222222222
2021-08-23,1.1408854722976685,1.2239972800979728,30.44492253152643,30.88888888888889
2021-08-24,1.055881142616272,0.766390091003408,29.99084670755489,28.444444444444443
2021-08-25,0.7942137718200684,1.0991953194358186,28.59307288302045,30.22222222222222
2021-08-26,1.0298503637313843,1.0575946658817674,29.851795586099332,30.0
2021-08-27,1.0366421937942505,0.839191234722998,29.888076159613995,28.833333333333332
2021-08-28,0.9015166759490967,0.6727886205067927,29.16626315214613,27.944444444444443
2021-08-29,0.7606422901153564,0.5999874767872028,28.413740862238118,27.555555555555554
2021-08-30,0.7141959071159363,0.7455897642263825,28.165633739812623,28.333333333333332
2021-08-31,0.7972697019577026,0.8599915615000235,28.609397039689252,28.944444444444443
2021-09-01,0.8365882039070129,0.9847935221621776,28.81942847263951,29.61111111111111
2021-09-02,0.9187581539154053,1.078394992658793,29.25836361742104,30.11111111111111
2021-09-03,0.9979668259620667,0.766390091003408,29.68148021818815,28.444444444444443
2021-09-04,0.7860860824584961,1.0159940123277162,28.549656421086414,29.77777777777778
2021-09-05,0.9638537764549255,1.0055938489392031,29.499255252457644,29.72222222222222
2021-09-06,0.9487890005111694,0.7455897642263825,29.41878228625408,28.333333333333332
2021-09-07,0.7978923320770264,0.8703917248885367,28.612723003031604,29.0
2021-09-08,0.8867831826210022,0.537586496456126,29.08755983023289,27.22222222222222
2021-09-09,0.6010648012161255,0.5583868232331516,27.56131040333309,27.333333333333332
2021-09-10,0.6312568187713623,0.6103876401757159,27.722590014620437,27.61111111111111
2021-09-11,0.6543273329734802,0.9119923784425877,27.8458280047915,29.22222222222222
2021-09-12,0.8749745488166809,1.078394992658793,29.02448051245258,30.11111111111111
2021-09-13,1.0057063102722168,1.2551977702635115,29.722822967768295,31.055555555555557
2021-09-14,1.1085296869277954,0.839191234722998,30.272084513073274,28.833333333333332
2021-09-15,0.8483206629753113,0.3503835554628952,28.882100880487645,26.22222222222222
2021-09-16,0.508324384689331,0.3815840456284339,27.065909978346454,26.38888888888889
2021-09-17,0.49693483114242554,0.620787803564229,27.00506930198487,27.666666666666668
2021-09-18,0.6385863423347473,0.5999874767872028,27.761742837351196,27.555555555555554
2021-09-19,0.629528820514679,0.8599915615000235,27.713359399719224,28.944444444444443
2021-09-20,0.8381265997886658,1.0263941757162287,28.827646270252572,29.833333333333332
2021-09-21,0.9441949129104614,0.7559899276148949,29.394241605555724,28.388888888888886
2021-09-22,0.7654446959495544,0.8287910713344855,28.439394336530338,28.77777777777778
2021-09-23,0.8717173337936401,0.6623884571182802,29.007081132903522,27.88888888888889
